nom_modele,performance,fairness_accuracy,fairness_disparate_impact,disparate_impact_foreign,interpretability,privacy
age credit_history foreign_worker housing present_emp_since property purpose savings,0.698571428571429,0.1408802308802313,0.83536231884058,0.515789473684211,-8.0,-5.0
account_check_status credit_amount duration_in_month job people_under_maintenance present_emp_since present_res_since purpose savings sex,0.700952380952381,0.1882791121921556,0.742911153119093,1.29473684210526,-10.0,-5.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since present_res_since purpose sex,0.695238095238095,0.42335636086880124,0.816580956833411,0.647368421052632,-13.0,-6.0
age credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc other_debtors other_installment_plans present_emp_since property,0.701190476190476,0.1390359084023876,0.883046848668689,0.610526315789474,-10.0,-4.0
account_check_status credit_amount credits_this_bank foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status,0.678571428571429,0.19162385957517808,0.763784774279527,0.589473684210526,-10.0,-4.0
account_check_status age credit_history duration_in_month job other_debtors other_installment_plans personal._status present_emp_since property sex,0.71202380952381,0.0818855218855224,0.773483628556092,1.14736842105263,-11.0,-6.0
age credit_history credits_this_bank duration_in_month other_installment_plans people_under_maintenance present_emp_since present_res_since property,0.682142857142857,0.1414555110112605,0.85666313184871,0.730263157894737,-9.0,-5.0
account_check_status credit_amount credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_res_since property savings,0.698095238095238,0.211723010636054,0.763547574039067,1.07894736842105,-12.0,-5.0
account_check_status credit_amount present_emp_since property,0.671547619047619,0.09789372963676271,0.780226325193568,1.30263157894737,-4.0,-2.0
account_check_status age credit_history duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans personal._status present_res_since savings,0.734047619047619,0.0461514896355318,0.836266390614217,0.58421052631579,-12.0,-5.0
account_check_status housing installment_as_income_perc job personal._status present_emp_since,0.667559523809524,0.1308084471530298,0.919610507246377,1.6140350877193,-6.0,-4.0
age duration_in_month other_installment_plans personal._status present_emp_since purpose savings telephone,0.691428571428571,0.2259409579967074,0.694591728525981,0.789473684210526,-8.0,-4.0
account_check_status credit_amount credit_history duration_in_month foreign_worker installment_as_income_perc other_debtors people_under_maintenance personal._status present_res_since sex telephone,0.721666666666667,0.0351592851592852,0.751075011944577,0.615789473684211,-12.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank foreign_worker housing other_debtors people_under_maintenance present_emp_since present_res_since property sex telephone,0.703214285714286,0.1695629840366685,0.739435545385202,0.642105263157895,-14.0,-9.0
account_check_status age credit_history duration_in_month installment_as_income_perc job personal._status present_emp_since present_res_since purpose telephone,0.725238095238095,0.1115464994775342,0.785607196401799,1.02631578947368,-11.0,-6.0
age duration_in_month foreign_worker job other_debtors people_under_maintenance personal._status present_emp_since purpose sex telephone,0.67,0.1908424908424909,0.705175983436853,0.705263157894737,-11.0,-8.0
account_check_status age credit_amount duration_in_month housing installment_as_income_perc property sex,0.68547619047619,0.11953958582597121,0.72418945166592,0.828947368421053,-8.0,-4.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_installment_plans personal._status present_emp_since property purpose sex,0.718690476190476,0.2603410341034103,0.845888936719759,0.715789473684211,-14.0,-6.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing job other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property savings,0.70452380952381,0.059982353657052595,0.754845468831849,1.16842105263158,-14.0,-7.0
credit_history credits_this_bank foreign_worker housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since sex telephone,0.663214285714286,0.0365343893518137,0.551192145862553,0.368421052631579,-12.0,-7.0
credit_amount foreign_worker other_debtors people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex telephone,0.680238095238095,0.36936936936937004,0.59009009009009,0.514619883040936,-11.0,-7.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month job personal._status present_res_since purpose sex,0.702261904761905,0.10694011484823579,0.823899371069182,1.09022556390977,-10.0,-4.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing people_under_maintenance present_res_since property savings sex telephone,0.712619047619048,-0.003070221384174898,0.816818335018537,0.666666666666667,-14.0,-8.0
account_check_status age credit_amount housing installment_as_income_perc other_installment_plans people_under_maintenance present_emp_since property savings telephone,0.707142857142857,0.23415750915750894,0.938843764930722,0.969924812030075,-11.0,-6.0
account_check_status credit_history foreign_worker job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property telephone,0.699761904761905,0.2409632740775309,0.755904455179817,0.742105263157895,-11.0,-7.0
credit_history duration_in_month foreign_worker installment_as_income_perc people_under_maintenance present_emp_since purpose savings,0.740595238095238,0.3555172413793104,0.983178053830228,0.394736842105263,-8.0,-3.0
account_check_status credit_history credits_this_bank duration_in_month job other_debtors other_installment_plans people_under_maintenance personal._status property savings sex,0.727916666666667,0.005979920057910704,0.725289040872822,1.24210526315789,-12.0,-5.0
account_check_status age credit_history foreign_worker housing installment_as_income_perc other_debtors other_installment_plans personal._status purpose savings sex telephone,0.721666666666667,0.0830056973349657,0.740897843761046,0.547368421052632,-13.0,-6.0
account_check_status credit_amount duration_in_month housing job other_debtors personal._status present_emp_since present_res_since purpose savings telephone,0.707380952380952,0.10241596638655469,0.586317135549872,1.11842105263158,-12.0,-6.0
age credit_amount credit_history housing installment_as_income_perc job personal._status present_emp_since purpose,0.685833333333333,0.0931818181818182,0.632850241545894,0.819548872180451,-9.0,-5.0
account_check_status credit_amount credit_history job other_debtors personal._status present_emp_since present_res_since purpose savings sex telephone,0.722142857142857,0.1908450704225349,0.641763625229639,1.19736842105263,-12.0,-6.0
age credit_amount credit_history credits_this_bank job people_under_maintenance present_res_since savings sex telephone,0.691190476190476,0.1559005900590055,0.676711149375807,0.977443609022556,-10.0,-6.0
credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans present_emp_since present_res_since property sex,0.698214285714286,0.1506583694083692,0.71195652173913,0.719298245614035,-10.0,-5.0
account_check_status age credit_amount credits_this_bank foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since property purpose savings sex telephone,0.720357142857143,0.3069243156199681,0.791062801932367,0.752631578947368,-15.0,-8.0
account_check_status credit_amount credit_history foreign_worker job present_res_since property purpose savings,0.704285714285714,0.1675402977728555,0.927199191102123,0.621052631578947,-9.0,-4.0
account_check_status age credit_amount other_debtors present_emp_since purpose,0.696904761904762,0.14991510700465943,0.765087605451006,0.936842105263158,-6.0,-2.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans present_emp_since present_res_since purpose telephone,0.715714285714286,0.30327977974405573,0.988286678578519,0.921052631578947,-12.0,-4.0
account_check_status foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance personal._status present_res_since purpose savings sex telephone,0.682559523809524,0.14991510700465943,0.765087605451006,0.442105263157895,-13.0,-8.0
account_check_status credit_amount credit_history housing job other_debtors present_res_since property purpose savings sex,0.702738095238095,0.1492359932088282,0.774408848207475,1.07368421052632,-11.0,-5.0
credits_this_bank housing installment_as_income_perc other_installment_plans people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.683035714285714,0.1175862068965517,0.983178053830228,0.842105263157895,-11.0,-6.0
credit_history credits_this_bank people_under_maintenance present_emp_since present_res_since property purpose,0.703630952380952,0.1470653467488914,0.876254180602007,0.947368421052631,-7.0,-4.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since property savings telephone,0.719642857142857,0.270408163265306,0.949275362318841,0.594736842105263,-13.0,-6.0
age duration_in_month installment_as_income_perc other_debtors present_emp_since purpose savings sex telephone,0.721071428571429,0.333143600585461,0.759420289855072,0.745614035087719,-9.0,-4.0
age credits_this_bank other_installment_plans people_under_maintenance present_emp_since present_res_since purpose savings,0.683988095238095,0.289809630459127,0.759420289855072,0.960526315789474,-8.0,-4.0
account_check_status credit_amount credit_history credits_this_bank foreign_worker people_under_maintenance personal._status savings sex,0.729166666666667,-0.072289698605488,0.779405034324943,0.828947368421053,-9.0,-4.0
account_check_status credit_amount credit_history foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_emp_since purpose savings sex,0.733928571428571,0.3545035355783015,0.74522551808208,0.731578947368421,-13.0,-5.0
account_check_status age credit_amount credit_history duration_in_month housing installment_as_income_perc other_debtors property sex telephone,0.71452380952381,0.0055349762480493,0.73492286115007,0.917293233082707,-11.0,-5.0
account_check_status age credit_history credits_this_bank housing installment_as_income_perc other_debtors other_installment_plans present_res_since purpose savings,0.729642857142857,0.1777003484320555,0.949275362318841,0.87218045112782,-11.0,-3.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month other_installment_plans people_under_maintenance present_res_since savings,0.723928571428571,0.1440156988461583,0.963032976265491,1.04210526315789,-10.0,-3.0
account_check_status credit_history housing other_debtors personal._status present_emp_since present_res_since savings,0.734642857142857,0.0118231840775668,0.709097258599616,0.947368421052632,-8.0,-4.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since,0.68952380952381,0.2036007575344533,0.868485969781067,0.668421052631579,-10.0,-4.0
credit_history housing job people_under_maintenance personal._status present_emp_since present_res_since savings,0.663869047619048,0.2149989537560159,0.379710144927536,0.736842105263158,-8.0,-6.0
account_check_status age credit_history duration_in_month installment_as_income_perc job other_debtors other_installment_plans present_emp_since present_res_since property savings sex telephone,0.742380952380952,0.14859346642468188,0.799389778794813,0.962406015037594,-14.0,-7.0
account_check_status credit_history duration_in_month foreign_worker housing other_debtors other_installment_plans people_under_maintenance personal._status present_res_since savings,0.714821428571429,0.0936877132529304,0.742911153119093,0.695906432748538,-11.0,-5.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc people_under_maintenance personal._status present_res_since property purpose telephone,0.696785714285714,0.1700045273078981,0.831949193942355,0.621052631578947,-13.0,-7.0
credit_amount credit_history foreign_worker job other_installment_plans present_res_since savings sex telephone,0.682619047619048,0.1247620717291126,0.577819785759294,0.473684210526316,-9.0,-5.0
account_check_status age credit_amount duration_in_month foreign_worker housing other_debtors people_under_maintenance personal._status present_emp_since savings,0.709166666666667,0.14802134646962195,0.734106280193237,0.494736842105263,-11.0,-6.0
account_check_status credit_amount credit_history credits_this_bank foreign_worker housing other_debtors other_installment_plans people_under_maintenance personal._status present_res_since property sex telephone,0.695952380952381,-0.117816091954023,0.744529695936346,0.694736842105263,-14.0,-8.0
account_check_status credit_amount duration_in_month housing installment_as_income_perc other_debtors people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex,0.728571428571429,0.08420171782240753,0.723257418909593,0.901315789473684,-13.0,-6.0
account_check_status age credit_amount credits_this_bank installment_as_income_perc other_debtors people_under_maintenance present_emp_since purpose savings telephone,0.732142857142857,0.1925995413800293,0.822705314009662,1.07894736842105,-11.0,-4.0
account_check_status credit_amount credit_history credits_this_bank other_installment_plans personal._status purpose,0.706666666666667,0.0268099547511311,0.709348622392101,1.04385964912281,-7.0,-1.0
account_check_status credit_amount credit_history credits_this_bank foreign_worker installment_as_income_perc job other_installment_plans purpose sex,0.706904761904762,0.3494112699747689,0.843800322061192,0.631578947368421,-10.0,-3.0
account_check_status age credit_history credits_this_bank foreign_worker installment_as_income_perc job personal._status present_emp_since purpose,0.718333333333333,0.0640933140933137,0.813664596273292,0.526315789473684,-10.0,-5.0
account_check_status credit_history credits_this_bank duration_in_month installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_res_since property sex telephone,0.726428571428571,0.0642293883930272,0.743762139548782,0.962406015037594,-12.0,-5.0
age duration_in_month installment_as_income_perc other_debtors people_under_maintenance property purpose savings sex telephone,0.709642857142857,0.334509899383317,0.766722408026756,0.587719298245614,-10.0,-5.0
account_check_status credits_this_bank foreign_worker housing job other_debtors personal._status present_res_since property purpose,0.667559523809524,0.08077378680716339,0.718370544457501,0.484210526315789,-10.0,-6.0
account_check_status credit_amount credit_history foreign_worker job other_installment_plans people_under_maintenance personal._status present_res_since property sex telephone,0.692738095238095,-0.06844456356651478,0.741338854382333,0.801169590643275,-12.0,-8.0
age credit_history duration_in_month housing job other_installment_plans present_emp_since savings sex telephone,0.692738095238095,0.1642812286606188,0.510058403634004,0.506578947368421,-10.0,-6.0
account_check_status credit_history housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since savings sex,0.723690476190476,0.17215178754428626,0.810357016613645,0.973684210526316,-12.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank job other_debtors present_emp_since present_res_since purpose sex telephone,0.719642857142857,0.23228438228438208,0.69038208168643,1.13157894736842,-12.0,-6.0
age credit_amount credit_history credits_this_bank duration_in_month job other_debtors personal._status present_res_since purpose,0.677857142857143,0.1439876037333665,0.418324735937116,0.578947368421053,-10.0,-4.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month job other_debtors other_installment_plans present_emp_since purpose sex,0.719166666666667,0.125933756166314,0.728513650151668,0.991228070175439,-11.0,-3.0
account_check_status credit_history duration_in_month installment_as_income_perc personal._status property purpose,0.717797619047619,-0.009652873006910298,0.891156462585034,1.03007518796992,-7.0,-2.0
credit_history credits_this_bank installment_as_income_perc personal._status present_emp_since purpose savings,0.752857142857143,0.293669104493318,0.617028985507246,0.877192982456141,-7.0,-2.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker job people_under_maintenance savings,0.708095238095238,0.0955840561445126,0.926673567977916,0.678362573099415,-10.0,-4.0
account_check_status credit_history credits_this_bank duration_in_month job other_debtors other_installment_plans,0.701666666666667,0.10675716804500211,0.937838309760782,1.03508771929825,-7.0,-1.0
account_check_status age credit_history credits_this_bank duration_in_month installment_as_income_perc job people_under_maintenance personal._status property purpose telephone,0.718452380952381,0.07945410722428531,0.750589821368386,1.21052631578947,-12.0,-6.0
account_check_status age duration_in_month foreign_worker housing job other_installment_plans personal._status present_emp_since present_res_since property sex telephone,0.681547619047619,0.0874176097500315,0.755105401844532,0.666666666666667,-13.0,-10.0
age foreign_worker installment_as_income_perc job other_debtors other_installment_plans personal._status present_res_since property purpose savings sex,0.666785714285714,0.1895659561322207,0.686223153483499,0.542105263157895,-12.0,-7.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property purpose sex,0.712857142857143,0.0531896674753816,0.755545696539485,1.14912280701754,-16.0,-7.0
account_check_status age credit_history installment_as_income_perc job other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since purpose sex telephone,0.708452380952381,0.1410387548161402,0.797941608905692,1.66666666666667,-13.0,-8.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance personal._status present_res_since property,0.701547619047619,-0.0133153396311292,0.779405034324943,0.652631578947368,-14.0,-8.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker job other_debtors other_installment_plans people_under_maintenance present_res_since purpose sex telephone,0.689166666666667,0.1994126135302609,0.697996589940324,0.436842105263158,-14.0,-7.0
account_check_status age credit_amount credit_history credits_this_bank housing installment_as_income_perc other_debtors personal._status present_res_since purpose savings sex telephone,0.741785714285714,0.155902810562427,0.746621071486729,1.03508771929825,-14.0,-6.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose savings sex,0.707380952380952,0.2590222012281525,0.754218781020449,0.484210526315789,-17.0,-8.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing job other_debtors present_emp_since property savings telephone,0.727142857142857,0.0702833783153834,0.858868184955142,0.660818713450292,-13.0,-6.0
account_check_status age credit_amount credits_this_bank housing personal._status present_emp_since present_res_since,0.667976190476191,0.041642323920805004,0.720968629609246,1.38157894736842,-8.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc job other_debtors people_under_maintenance present_emp_since property purpose telephone,0.720119047619048,0.1390359084023876,0.883046848668689,1.05263157894737,-15.0,-7.0
account_check_status age credits_this_bank foreign_worker installment_as_income_perc job other_debtors other_installment_plans personal._status present_res_since,0.691547619047619,0.09477591036414569,0.885990338164251,0.526315789473684,-10.0,-5.0
age duration_in_month housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_res_since purpose savings telephone,0.670357142857143,0.1481385045214833,0.857998885172798,0.830409356725146,-11.0,-5.0
credit_history duration_in_month foreign_worker installment_as_income_perc present_emp_since present_res_since purpose savings sex telephone,0.747797619047619,0.401232333288082,0.764050901378579,0.552631578947368,-10.0,-5.0
account_check_status credit_amount credit_history duration_in_month foreign_worker other_debtors other_installment_plans present_emp_since present_res_since sex,0.712857142857143,0.1643092880716646,0.789496340938442,0.7,-10.0,-4.0
age credit_amount credits_this_bank duration_in_month job people_under_maintenance present_emp_since property purpose savings sex,0.693690476190476,0.287585034013606,0.678053830227743,1.28070175438596,-11.0,-6.0
account_check_status age credit_history foreign_worker installment_as_income_perc people_under_maintenance personal._status present_emp_since present_res_since property purpose sex telephone,0.714642857142857,0.0560851677872955,0.813664596273292,0.578947368421053,-13.0,-9.0
account_check_status credit_amount credit_history duration_in_month housing job other_debtors other_installment_plans personal._status savings sex,0.711785714285714,0.0049199624605045025,0.676495085790438,1.18947368421053,-11.0,-4.0
credit_history duration_in_month housing job other_debtors other_installment_plans personal._status present_res_since purpose savings telephone,0.696190476190476,0.092560031865255,0.75190127708423,0.875,-11.0,-5.0
account_check_status age credit_history credits_this_bank foreign_worker installment_as_income_perc personal._status present_emp_since property purpose sex,0.719047619047619,0.07745098039215709,0.830615942028986,0.552631578947368,-11.0,-6.0
age credit_amount credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc other_installment_plans purpose savings sex telephone,0.670595238095238,0.19815728514544212,0.82099490795143,0.226315789473684,-12.0,-5.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since purpose sex,0.716547619047619,0.2076476854612352,0.796713250517598,0.784210526315789,-16.0,-7.0
account_check_status credit_history credits_this_bank duration_in_month installment_as_income_perc other_debtors property sex,0.721011904761905,-0.08843550595468751,0.737084398976982,0.834586466165414,-8.0,-2.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker housing installment_as_income_perc job other_debtors other_installment_plans present_emp_since present_res_since savings,0.725833333333333,0.22076331650799721,0.848288621646624,0.663157894736842,-13.0,-5.0
account_check_status credits_this_bank duration_in_month installment_as_income_perc other_debtors other_installment_plans people_under_maintenance personal._status property purpose savings telephone,0.72452380952381,0.18964622886191512,0.820361424226159,0.710526315789474,-12.0,-4.0
age credit_amount credit_history foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance present_res_since property savings,0.709047619047619,0.1665477676713631,0.895945285784074,0.636842105263158,-11.0,-6.0
account_check_status age credit_amount duration_in_month foreign_worker job other_installment_plans people_under_maintenance present_res_since purpose savings sex telephone,0.696190476190476,0.2194467855301808,0.817097780223812,0.542105263157895,-13.0,-7.0
credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose telephone,0.678095238095238,0.022231940504781604,0.70690718470552,0.626315789473684,-14.0,-9.0
account_check_status age credits_this_bank job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since telephone,0.664166666666667,0.0757677821237138,0.791062801932367,1.28947368421053,-10.0,-6.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc people_under_maintenance present_emp_since purpose savings sex,0.746071428571429,0.2816098773545579,0.848288621646624,0.663157894736842,-11.0,-4.0
account_check_status age credit_amount installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_res_since property,0.690595238095238,0.17441321356128708,0.651463483944302,1.14912280701754,-11.0,-6.0
